occurrenceID,eventID,basisOfRecord,verbatimIdentification,kingdom,phylum,class,order,family,genus,scientificName,taxonID,taxonRank,parentEventID,datasetID,license,institutionID,waterBody,occurrenceStatus,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,recordedBy,materialSampleID,eventDate,minimumDepthInMeters,maximumDepthInMeters,locality,decimalLatitude,decimalLongitude,geodeticDatum,identificationRemarks,associatedSequences
GU190708-CTD16-252_Riaz_S4_occ_5faa42954d52266eba659419fbbc1ebe,GU190708-CTD16-252_Riaz_S4,MaterialSample,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys squamilentus,Animalia,Chordata,,Pleuronectiformes,Paralichthyidae,Paralichthys,"Paralichthys squamilentus Jordan & Gilbert, 1882",gbif:2408871,species,GU190708-CTD16-252,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,1437,DNA sequence reads,130193,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD16-252,2019-07-08,252,252,USA: Gulf of Mexico,-86.548,29.452,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428796 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247864 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD16-252_Riaz_S4_occ_e1d1b35895fef7aabeafc4aaa5b1922d,GU190708-CTD16-252_Riaz_S4,MaterialSample,Eukaryota;Chordata;Actinopteri;Syngnathiformes;Centriscidae;Macroramphosus;NA,Animalia,Chordata,,Syngnathiformes,Centriscidae,Macroramphosus,"Macroramphosus Lacepède, 1803",gbif:2333512,genus,GU190708-CTD16-252,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,1297,DNA sequence reads,130193,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD16-252,2019-07-08,252,252,USA: Gulf of Mexico,-86.548,29.452,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428796 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247864 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD16-252_Riaz_S4_occ_9cfba6fcef47dcdc8d0cd6a62c505eaf,GU190708-CTD16-252_Riaz_S4,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Chordata,,Perciformes,Scombridae,,Scombridae,gbif:8596,family,GU190708-CTD16-252,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,138,DNA sequence reads,130193,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD16-252,2019-07-08,252,252,USA: Gulf of Mexico,-86.548,29.452,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428796 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247864 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD16-252_Riaz_S4_occ_039a2b4224fc7348598279796f51a5e0,GU190708-CTD16-252_Riaz_S4,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,,Perciformes,Malacanthidae,Lopholatilus,"Lopholatilus chamaeleonticeps Goode & Bean, 1879",gbif:2389833,species,GU190708-CTD16-252,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,4,DNA sequence reads,130193,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD16-252,2019-07-08,252,252,USA: Gulf of Mexico,-86.548,29.452,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428796 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247864 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_173617266b01c5822338e2a3de56ea8b,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus weitzmani Parin & Kobyliansky, 1993",gbif:2347496,species,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,162713,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_b8c407aca42fe67df22b5763fee14642,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,9859,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_4feb4cae27c142cc61d49716415710bb,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Chordata,,Perciformes,Scombridae,,Scombridae,gbif:8596,family,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,21463,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_fbc5f1c4b6bd92505e084666e3598c4c,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pristipomoides,Animalia,Chordata,,Perciformes,Lutjanidae,Pristipomoides,"Pristipomoides Bleeker, 1852",gbif:2374812,genus,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,6,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_fd1e3437ec32379444ff34a5cd911452,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Hoplunnis;Hoplunnis tenuis,Animalia,Chordata,,Anguilliformes,Nettastomatidae,Hoplunnis,"Hoplunnis tenuis Ginsburg, 1951",gbif:2402939,species,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,17909,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_97d76a14be6e38a9f5ed893ceeee2059,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Congridae;Rhynchoconger;Rhynchoconger flavus,Animalia,Chordata,,Anguilliformes,Congridae,Rhynchoconger,"Rhynchoconger flavus (Goode & Bean, 1896)",gbif:2403429,species,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,24,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_a75febaac22a7655126d4a89c45c8933,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,"Tursiops truncatus truncatus (Montagu, 1821)",gbif:7194018,subspecies,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,8,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_f95107ba4bf952c5c7bb22ccaa5699ec,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cyclopsettidae;Citharichthys;Citharichthys cornutus,Animalia,Chordata,,Pleuronectiformes,Paralichthyidae,Citharichthys,"Citharichthys cornutus (Günther, 1880)",gbif:2408713,species,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,2,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_72b6f9778a3190370778ac5e3141f271,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres,Animalia,Chordata,,Clupeiformes,Dussumieriidae,Etrumeus,"Etrumeus teres (DeKay, 1842)",gbif:2413183,species,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,1066,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_088fe13fa02373ceebeefea46a158220,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus,Animalia,Chordata,,Perciformes,Scombridae,Thunnus,"Thunnus South, 1845",gbif:2373932,genus,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,880,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_e7f90ff8c7b97da66ce6d940d857e8e4,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae,Animalia,Chordata,,Perciformes,Carangidae,,Carangidae,gbif:4253,family,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,14,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190708-CTD17-171_Riaz_S5_occ_165b33e6cb789d149f1aac69496b2941,GU190708-CTD17-171_Riaz_S5,MaterialSample,Eukaryota;Chordata;Actinopteri;Gadiformes;Bregmacerotidae;Bregmaceros;Bregmaceros cantori,Animalia,Chordata,,Gadiformes,Bregmacerotidae,Bregmaceros,"Bregmaceros cantori Milliken & Houde, 1984",gbif:2417321,species,GU190708-CTD17-171,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,19,DNA sequence reads,213963,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD17-171,2019-07-08,171,171,USA: Gulf of Mexico,-86.342,29.439,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428797 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247865 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190709-CTD20-280_Riaz_S6_occ_173617266b01c5822338e2a3de56ea8b,GU190709-CTD20-280_Riaz_S6,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus weitzmani Parin & Kobyliansky, 1993",gbif:2347496,species,GU190709-CTD20-280,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,40,DNA sequence reads,225485,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190709-CTD20-280,2019-07-09,280,280,USA: Gulf of Mexico,-86.25,29.082,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428798 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247866 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190709-CTD20-280_Riaz_S6_occ_b8c407aca42fe67df22b5763fee14642,GU190709-CTD20-280_Riaz_S6,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190709-CTD20-280,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,171073,DNA sequence reads,225485,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190709-CTD20-280,2019-07-09,280,280,USA: Gulf of Mexico,-86.25,29.082,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428798 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247866 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190709-CTD20-280_Riaz_S6_occ_4feb4cae27c142cc61d49716415710bb,GU190709-CTD20-280_Riaz_S6,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Chordata,,Perciformes,Scombridae,,Scombridae,gbif:8596,family,GU190709-CTD20-280,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,32915,DNA sequence reads,225485,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190709-CTD20-280,2019-07-09,280,280,USA: Gulf of Mexico,-86.25,29.082,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428798 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247866 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190709-CTD20-280_Riaz_S6_occ_fd1e3437ec32379444ff34a5cd911452,GU190709-CTD20-280_Riaz_S6,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Hoplunnis;Hoplunnis tenuis,Animalia,Chordata,,Anguilliformes,Nettastomatidae,Hoplunnis,"Hoplunnis tenuis Ginsburg, 1951",gbif:2402939,species,GU190709-CTD20-280,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5,DNA sequence reads,225485,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190709-CTD20-280,2019-07-09,280,280,USA: Gulf of Mexico,-86.25,29.082,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428798 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247866 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190709-CTD20-280_Riaz_S6_occ_c6335231ee8256f44efaffea7808bc4d,GU190709-CTD20-280_Riaz_S6,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus altifrons,Animalia,Chordata,,Perciformes,Trichiuridae,Lepidopus,"Lepidopus altifrons Parin & Collette, 1993",gbif:5210265,species,GU190709-CTD20-280,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5,DNA sequence reads,225485,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190709-CTD20-280,2019-07-09,280,280,USA: Gulf of Mexico,-86.25,29.082,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428798 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247866 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190709-CTD20-280_Riaz_S6_occ_1d9ad5941b4b4ca31e4d3627f5ff75e9,GU190709-CTD20-280_Riaz_S6,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Polyipnus;Polyipnus asteroides,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Polyipnus,"Polyipnus asteroides Schultz, 1938",gbif:2347522,species,GU190709-CTD20-280,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,8429,DNA sequence reads,225485,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190709-CTD20-280,2019-07-09,280,280,USA: Gulf of Mexico,-86.25,29.082,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428798 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247866 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190709-CTD20-280_Riaz_S6_occ_1b00bc1c2be1c947702c05cd95485b8f,GU190709-CTD20-280_Riaz_S6,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,,Perciformes,Malacanthidae,Lopholatilus,"Lopholatilus chamaeleonticeps Goode & Bean, 1879",gbif:2389833,species,GU190709-CTD20-280,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5,DNA sequence reads,225485,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190709-CTD20-280,2019-07-09,280,280,USA: Gulf of Mexico,-86.25,29.082,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428798 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247866 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190709-CTD20-280_Riaz_S6_occ_d00784146917dcb6e26430e33758c199,GU190709-CTD20-280_Riaz_S6,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Pontinus;Pontinus longispinis,Animalia,Chordata,,Scorpaeniformes,Scorpaenidae,Pontinus,"Pontinus longispinis Goode & Bean, 1896",gbif:2334682,species,GU190709-CTD20-280,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,10,DNA sequence reads,225485,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190709-CTD20-280,2019-07-09,280,280,USA: Gulf of Mexico,-86.25,29.082,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428798 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247866 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
